date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members
2005-04-08,0.2473477790690016,0.21467052840108722,0.03661982850326565,0.08368641513626959,0.5,0.012154956095007163,-0.024752932500096136,-0.07240477602112882,0.12778011490416596,12.619999885559082,-0.15412444262625463,0.0,0.3,0.0,0.0,0.0,0.0,-0.3,10.0
2005-04-15,0.36805068317617806,0.25901242080704445,0.05720465649457115,0.12944404498311146,0.4,-0.051856117208195274,-0.05133741160483596,-0.12050626267753928,0.15572746097658485,17.739999771118164,4.18988007437561,0.0,0.3,0.0,0.0,0.0,0.0,-0.3,10.0
2005-04-22,0.36043661459015736,0.25751627277925176,0.06857626888589363,0.14102239432933883,0.5,0.010074844830591179,-0.032266723282093124,-0.11164549974453875,0.18923539778091075,15.380000114440918,1.6760062827392548,0.0,0.3,0.0,0.0,0.0,0.0,-0.3,10.0
2005-04-29,0.35041429051607037,0.2489309984127321,0.03179679191294688,0.1277854612458058,0.3,-0.003135006573000032,-0.043478098713228275,-0.11443049694199381,0.18303345943287597,15.3100004196167,1.4037494902365828,0.0,0.3,0.0,0.0,0.0,0.0,-0.3,10.0
2005-05-06,0.37146629280915994,0.2919137138021429,0.03189335213176444,0.10753353054063788,0.1,0.02515732798143655,-0.029236007649353857,-0.0921519345032058,0.18095005864765543,14.050000190734863,0.47148744630433187,1.0,0.25,0.0,0.0,0.0,0.0,-0.25,10.0
2005-05-13,0.24226354460559613,0.27687687751634366,0.08897865405424142,0.10969482119340657,0.2,0.010596440156771525,0.019409132654325534,-0.08253197680572821,0.16896740216738854,16.31999969482422,1.7663120287809544,1.0,0.225,0.0,0.0,0.0,0.0,-0.225,10.0
2005-05-20,0.2612301024707405,0.2934744753629076,0.03434086826615424,0.10541234964266785,0.4,0.03918338452285708,0.057271336197683764,-0.04658247446548147,0.12022903026753215,13.140000343322754,-0.4790893868447846,1.0,0.3,0.0,0.0,0.0,0.0,-0.3,10.0
2005-05-27,0.14779283222021486,0.30380931481420964,0.058438318814275504,0.062351977756397774,0.5,0.014604626353873273,0.09956857305203992,-0.032658167745815314,0.08258829393618712,12.149999618530273,-1.2373653410414616,1.0,0.325,0.0,0.0,0.0,0.0,-0.325,10.0
2005-06-03,0.25630155266083116,0.3109948597357124,0.042785343229104315,0.09239922458444132,0.4,-0.002355828870267751,0.06633132200378,-0.03544282530946585,0.10515948758108654,12.149999618530273,-1.2407125460156023,1.0,0.425,0.0,0.0,0.0,0.0,-0.425,10.0
2005-06-10,0.2851214555358531,0.28617357570844987,0.06580950445113598,0.10714568358888327,0.5,-0.014435957851989034,0.04450611181129238,-0.04936713202913201,0.11788110077668267,11.960000038146973,-1.3437284791370057,0.0,0.45,0.0,0.0,0.0,0.0,-0.45,10.0
2005-06-17,0.21218539128145533,0.28337043887213686,0.026717760517199343,0.06614443665717261,0.5,0.009453993048215814,0.018951854439948734,-0.04037985550392997,0.10429447552376439,11.479999542236328,-1.4648487995892676,1.0,0.475,0.0,0.0,0.0,0.0,-0.475,10.0
2005-06-24,0.22537478248961546,0.289603511891797,0.04380188805077165,0.07942817889780204,0.5,-0.023765137088228583,-0.021312751578155043,-0.06318535979050477,0.11066889108370173,12.180000305175781,-0.8280568456672739,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,10.0
2005-07-01,0.1621024961227326,0.31257172369940023,0.023530731251018087,0.058935863419943196,0.5714285714285714,-0.006492023370849087,-0.04904398950723854,-0.06926718232889839,0.10199895933835432,11.399999618530273,-1.161515921268165,0.0,0.4642857142857143,0.0,0.0,0.0,0.0,-0.4642857142857143,7.0
2005-07-08,0.21584152516801527,0.3201324627075569,0.037991652868829856,0.06845412222747786,0.7142857142857143,0.026916534055375196,0.002516732959726875,-0.042914089742345896,0.12133805192604122,11.449999809265137,-1.0757123769399248,1.0,0.42857142857142855,0.0,0.5443143430686853,0.6377858867765761,0.5443143430686853,0.11574291449725677,7.0
